Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
4535,3/10/2020 22:00,Chongqing,Mainland China,2020-03-10T23:53:02,576,6,547
4536,3/10/2020 22:00,Sichuan,Mainland China,2020-03-10T10:13:17,539,3,478
4537,3/10/2020 22:00,,Switzerland,2020-03-10T23:53:02,491,3,3
4538,3/10/2020 22:00,Heilongjiang,Mainland China,2020-03-10T00:13:18,481,13,434
4539,3/10/2020 22:00,Beijing,Mainland China,2020-03-10T01:13:07,429,8,320
4540,3/10/2020 22:00,,Norway,2020-03-10T23:53:02,400,0,1
4541,3/10/2020 22:00,,Netherlands,2020-03-10T13:53:06,382,4,0
4542,3/10/2020 22:00,,UK,2020-03-10T23:53:02,382,6,18
4543,3/10/2020 22:00,,Sweden,2020-03-10T23:53:02,355,0,1
4544,3/10/2020 22:00,Shanghai,Mainland China,2020-03-10T06:13:14,344,3,319
4545,3/10/2020 22:00,Hebei,Mainland China,2020-03-07T13:03:05,318,6,307
4546,3/10/2020 22:00,Fujian,Mainland China,2020-03-07T13:03:05,296,1,295
4547,3/10/2020 22:00,,Belgium,2020-03-10T11:53:03,267,0,1
4548,3/10/2020 22:00,Washington,US,2020-03-10T22:13:11,267,23,1
4549,3/10/2020 22:00,,Denmark,2020-03-10T17:33:34,262,0,1
4550,3/10/2020 22:00,Guangxi,Mainland China,2020-03-10T00:53:02,252,2,234
4551,3/10/2020 22:00,Shaanxi,Mainland China,2020-03-10T08:53:02,245,1,227
4552,3/10/2020 22:00,,Austria,2020-03-10T16:13:16,182,0,4
4553,3/10/2020 22:00,Yunnan,Mainland China,2020-03-06T03:23:06,174,2,170
4554,3/10/2020 22:00,New York,US,2020-03-10T17:13:27,173,0,0
4555,3/10/2020 22:00,Hainan,Mainland China,2020-03-08T04:33:02,168,6,159
4556,3/10/2020 22:00,,Singapore,2020-03-10T05:13:07,160,0,78
4557,3/10/2020 22:00,Guizhou,Mainland China,2020-03-10T01:13:07,146,2,129
4558,3/10/2020 22:00,California,US,2020-03-10T19:13:28,144,2,2
4559,3/10/2020 22:00,Tianjin,Mainland China,2020-03-10T10:13:25,136,3,131
4560,3/10/2020 22:00,Shanxi,Mainland China,2020-03-10T23:53:02,133,0,131
4561,3/10/2020 22:00,,Malaysia,2020-03-10T16:33:13,129,0,24
4562,3/10/2020 22:00,Gansu,Mainland China,2020-03-10T14:33:13,125,2,88
4563,3/10/2020 22:00,Liaoning,Mainland China,2020-03-10T04:13:09,125,1,111
4564,3/10/2020 22:00,Hong Kong,Hong Kong SAR,2020-03-10T23:53:02,120,3,65
4565,3/10/2020 22:00,,Bahrain,2020-03-10T18:53:02,110,0,22
4566,3/10/2020 22:00,Jilin,Mainland China,2020-03-09T14:33:03,93,1,91
4567,3/10/2020 22:00,Massachusetts,US,2020-03-10T22:13:11,92,0,1
4568,3/10/2020 22:00,,Greece,2020-03-10T10:53:03,89,0,0
4569,3/10/2020 22:00,Xinjiang,Mainland China,2020-03-08T05:33:02,76,3,73
4570,3/10/2020 22:00,Inner Mongolia,Mainland China,2020-03-08T05:13:06,75,1,70
4571,3/10/2020 22:00,Ningxia,Mainland China,2020-03-06T12:53:03,75,0,71
4572,3/10/2020 22:00,,United Arab Emirates,2020-03-10T11:13:12,74,0,12
4573,3/10/2020 22:00,,Iraq,2020-03-10T05:13:07,71,7,3
4574,3/10/2020 22:00,,Iceland,2020-03-10T12:53:02,69,0,1
4575,3/10/2020 22:00,,Kuwait,2020-03-10T10:13:28,69,0,1
4576,3/10/2020 22:00,,Egypt,2020-03-10T05:13:07,59,1,1
4577,3/10/2020 22:00,,Israel,2020-03-10T12:53:02,58,0,4
4578,3/10/2020 22:00,,India,2020-03-10T10:13:28,56,0,4
4579,3/10/2020 22:00,New South Wales,Australia,2020-03-10T14:13:14,55,2,4
4580,3/10/2020 22:00,,Thailand,2020-03-10T08:53:03,53,1,33
4581,3/10/2020 22:00,,San Marino,2020-03-10T05:13:07,51,2,0
4582,3/10/2020 22:00,Taiwan,Taipei and environs,2020-03-10T19:13:15,47,1,17
4583,3/10/2020 22:00,Diamond Princess,US,2020-03-10T02:33:04,46,0,0
4584,3/10/2020 22:00,,Czech Republic,2020-03-10T13:33:14,41,0,0
4585,3/10/2020 22:00,,Lebanon,2020-03-10T10:53:03,41,1,1
4586,3/10/2020 22:00,,Portugal,2020-03-10T12:53:02,41,0,0
4587,3/10/2020 22:00,,Finland,2020-03-10T10:13:30,40,0,1
4588,3/10/2020 22:00,Ontario,Canada,2020-03-10T17:13:32,36,0,4
4589,3/10/2020 22:00,,Ireland,2020-03-10T19:13:21,34,0,0
4590,3/10/2020 22:00,,Philippines,2020-03-10T10:13:30,33,1,2
4591,3/10/2020 22:00,British Columbia,Canada,2020-03-09T22:43:25,32,1,4
4592,3/10/2020 22:00,,Brazil,2020-03-10T16:53:13,31,0,0
4593,3/10/2020 22:00,,Slovenia,2020-03-10T16:13:26,31,0,0
4594,3/10/2020 22:00,,Viet Nam,2020-03-10T19:13:21,31,0,16
4595,3/10/2020 22:00,,Indonesia,2020-03-10T12:53:02,27,0,2
4596,3/10/2020 22:00,,Romania,2020-03-10T16:33:13,25,0,3
4597,3/10/2020 22:00,,occupied Palestinian territory,2020-03-10T19:13:21,25,0,0
4598,3/10/2020 22:00,,Qatar,2020-03-10T16:13:26,24,0,0
4599,3/10/2020 22:00,,Poland,2020-03-10T20:13:07,22,0,0
4600,3/10/2020 22:00,Grand Princess,US,2020-03-10T02:33:04,21,0,0
4601,3/10/2020 22:00,,Algeria,2020-03-09T10:13:06,20,0,0
4602,3/10/2020 22:00,,Saudi Arabia,2020-03-10T05:13:07,20,0,1
4603,3/10/2020 22:00,Queensland,Australia,2020-03-10T13:53:06,18,0,8
4604,3/10/2020 22:00,Victoria,Australia,2020-03-10T14:33:13,18,0,7
4605,3/10/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
4606,3/10/2020 22:00,,Oman,2020-03-10T08:33:02,18,0,9
4607,3/10/2020 22:00,,Argentina,2020-03-10T05:13:07,17,1,0
4608,3/10/2020 22:00,Georgia,US,2020-03-10T03:53:03,17,0,0
4609,3/10/2020 22:00,,Pakistan,2020-03-10T05:13:07,16,0,1
4610,3/10/2020 22:00,,Ecuador,2020-03-09T09:03:03,15,0,0
4611,3/10/2020 22:00,,Georgia,2020-03-09T10:13:06,15,0,0
4612,3/10/2020 22:00,Colorado,US,2020-03-10T18:33:03,15,0,0
4613,3/10/2020 22:00,Florida,US,2020-03-10T13:13:14,15,2,0
4614,3/10/2020 22:00,New Jersey,US,2020-03-10T18:13:16,15,1,0
4615,3/10/2020 22:00,Oregon,US,2020-03-10T19:53:13,15,0,0
4616,3/10/2020 22:00,,Croatia,2020-03-10T16:53:13,14,0,0
4617,3/10/2020 22:00,,Chile,2020-03-10T05:13:07,13,0,0
4618,3/10/2020 22:00,Texas,US,2020-03-10T04:13:13,13,0,0
4619,3/10/2020 22:00,,Estonia,2020-03-10T11:13:13,12,0,0
4620,3/10/2020 22:00,Illinois,US,2020-03-10T18:33:03,12,0,2
4621,3/10/2020 22:00,Pennsylvania,US,2020-03-10T18:13:16,12,0,0
4622,3/10/2020 22:00,,Azerbaijan,2020-03-10T16:13:27,11,0,0
4623,3/10/2020 22:00,,Peru,2020-03-10T16:33:13,11,0,0
4624,3/10/2020 22:00,,Albania,2020-03-10T12:53:02,10,0,0
4625,3/10/2020 22:00,Macau,Macao SAR,2020-03-10T19:13:20,10,0,10
4626,3/10/2020 22:00,,Russian Federation,2020-03-10T19:13:21,10,0,3
4627,3/10/2020 22:00,,Belarus,2020-03-10T16:13:27,9,0,3
4628,3/10/2020 22:00,,Costa Rica,2020-03-09T09:03:03,9,0,0
4629,3/10/2020 22:00,,Hungary,2020-03-09T09:43:03,9,0,0
4630,3/10/2020 22:00,,Latvia,2020-03-10T10:13:41,8,0,1
4631,3/10/2020 22:00,Iowa,US,2020-03-10T02:33:04,8,0,0
4632,3/10/2020 22:00,Maryland,US,2020-03-10T18:13:16,8,0,0
4633,3/10/2020 22:00,South Australia,Australia,2020-03-06T04:23:08,7,0,2
4634,3/10/2020 22:00,Alberta,Canada,2020-03-09T17:53:24,7,0,0
4635,3/10/2020 22:00,,Mexico,2020-03-10T05:13:07,7,0,4
4636,3/10/2020 22:00,,North Macedonia,2020-03-10T10:53:03,7,0,0
4637,3/10/2020 22:00,,Slovakia,2020-03-10T05:13:07,7,0,0
4638,3/10/2020 22:00,,South Africa,2020-03-10T05:13:07,7,0,0
4639,3/10/2020 22:00,North Carolina,US,2020-03-10T02:33:04,7,0,0
4640,3/10/2020 22:00,South Carolina,US,2020-03-10T02:33:04,7,0,0
4641,3/10/2020 22:00,Tennessee,US,2020-03-10T19:53:13,7,0,0
4642,3/10/2020 22:00,Virginia,US,2020-03-10T03:53:03,7,0,0
4643,3/10/2020 22:00,Western Australia,Australia,2020-03-10T14:33:13,6,1,0
4644,3/10/2020 22:00,,Maldives,2020-03-10T05:13:07,6,0,0
4645,3/10/2020 22:00,Arizona,US,2020-03-10T02:53:04,6,0,1
4646,3/10/2020 22:00,Indiana,US,2020-03-10T17:13:25,6,0,0
4647,3/10/2020 22:00,Kentucky,US,2020-03-10T02:33:04,6,0,0
4648,3/10/2020 22:00,,Afghanistan,2020-03-10T12:33:02,5,0,0
4649,3/10/2020 22:00,,Bosnia and Herzegovina,2020-03-10T05:13:07,5,0,0
4650,3/10/2020 22:00,,Dominican Republic,2020-03-08T17:23:08,5,0,0
4651,3/10/2020 22:00,,French Guiana,2020-03-07T03:23:05,5,0,0
4652,3/10/2020 22:00,,Luxembourg,2020-03-10T05:13:07,5,0,0
4653,3/10/2020 22:00,,Malta,2020-03-10T16:33:13,5,0,0
4654,3/10/2020 22:00,,New Zealand,2020-03-07T02:03:29,5,0,0
4655,3/10/2020 22:00,,Serbia,2020-03-10T18:53:03,5,0,0
4656,3/10/2020 22:00,,Tunisia,2020-03-10T05:13:07,5,0,0
4657,3/10/2020 22:00,District of Columbia,US,2020-03-10T03:53:03,5,0,0
4658,3/10/2020 22:00,,Bulgaria,2020-03-09T14:43:03,4,0,0
4659,3/10/2020 22:00,Quebec,Canada,2020-03-10T00:53:03,4,0,0
4660,3/10/2020 22:00,,Senegal,2020-03-08T20:23:08,4,0,1
4661,3/10/2020 22:00,Nevada,US,2020-03-10T02:33:04,4,0,0
4662,3/10/2020 22:00,New Hampshire,US,2020-03-10T02:33:04,4,0,0
4663,3/10/2020 22:00,,Bangladesh,2020-03-10T06:19:32,3,0,0
4664,3/10/2020 22:00,,Colombia,2020-03-10T05:33:02,3,0,0
4665,3/10/2020 22:00,,Cyprus,2020-03-10T13:13:13,3,0,0
4666,3/10/2020 22:00,,Morocco,2020-03-10T14:13:14,3,1,0
4667,3/10/2020 22:00,,Republic of Moldova,2020-03-10T19:13:21,3,0,0
4668,3/10/2020 22:00,Minnesota,US,2020-03-10T19:53:13,3,0,0
4669,3/10/2020 22:00,Nebraska,US,2020-03-10T03:13:17,3,0,0
4670,3/10/2020 22:00,Ohio,US,2020-03-10T03:13:17,3,0,0
4671,3/10/2020 22:00,Rhode Island,US,2020-03-10T03:13:17,3,0,0
4672,3/10/2020 22:00,Wisconsin,US,2020-03-10T17:13:25,3,0,1
4673,3/10/2020 22:00,Tasmania,Australia,2020-03-08T05:43:04,2,0,0
4674,3/10/2020 22:00,,Cambodia,2020-03-08T04:53:03,2,0,1
4675,3/10/2020 22:00,,Cameroon,2020-03-08T05:23:03,2,0,0
4676,3/10/2020 22:00,,Faroe Islands,2020-03-08T05:13:07,2,0,0
4677,3/10/2020 22:00,,Martinique,2020-03-07T03:23:05,2,0,0
4678,3/10/2020 22:00,,Nigeria,2020-03-09T09:43:03,2,0,0
4679,3/10/2020 22:00,,Saint Martin,2020-03-10T05:33:02,2,0,0
4680,3/10/2020 22:00,Connecticut,US,2020-03-10T03:13:17,2,0,0
4681,3/10/2020 22:00,Hawaii,US,2020-03-10T03:13:17,2,0,0
4682,3/10/2020 22:00,Oklahoma,US,2020-03-10T17:13:25,2,0,0
4683,3/10/2020 22:00,Utah,US,2020-03-10T16:53:13,2,0,0
4684,3/10/2020 22:00,,Andorra,2020-03-02T20:23:16,1,0,0
4685,3/10/2020 22:00,,Armenia,2020-03-01T19:53:02,1,0,0
4686,3/10/2020 22:00,Northern Territory,Australia,2020-03-10T14:13:14,1,0,0
4687,3/10/2020 22:00,,Bhutan,2020-03-06T15:43:02,1,0,0
4688,3/10/2020 22:00,,Brunei,2020-03-10T06:13:43,1,0,0
4689,3/10/2020 22:00,,Burkina Faso,2020-03-10T05:33:02,1,0,0
4690,3/10/2020 22:00,,Channel Islands,2020-03-10T05:33:02,1,0,0
4691,3/10/2020 22:00,,Gibraltar,2020-03-10T08:33:03,1,0,1
4692,3/10/2020 22:00,,Holy See,2020-03-10T19:13:21,1,0,0
4693,3/10/2020 22:00,,Jordan,2020-03-03T15:33:02,1,0,0
4694,3/10/2020 22:00,,Liechtenstein,2020-03-04T01:33:07,1,0,0
4695,3/10/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
4696,3/10/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
4697,3/10/2020 22:00,,Monaco,2020-02-29T00:33:01,1,0,0
4698,3/10/2020 22:00,,Mongolia,2020-03-10T06:13:43,1,0,0
4699,3/10/2020 22:00,,Nepal,2020-03-10T08:33:03,1,0,1
4700,3/10/2020 22:00,,Panama,2020-03-10T06:13:43,1,0,0
4701,3/10/2020 22:00,,Paraguay,2020-03-08T09:13:16,1,0,0
4702,3/10/2020 22:00,,Saint Barthelemy,2020-03-09T10:43:06,1,0,0
4703,3/10/2020 22:00,,Sri Lanka,2020-03-10T08:33:03,1,0,1
4704,3/10/2020 22:00,,Togo,2020-03-07T02:13:09,1,0,0
4705,3/10/2020 22:00,Kansas,US,2020-03-10T03:13:17,1,0,0
4706,3/10/2020 22:00,Louisiana,US,2020-03-10T03:13:17,1,0,0
4707,3/10/2020 22:00,Missouri,US,2020-03-10T03:13:17,1,0,0
4708,3/10/2020 22:00,Vermont,US,2020-03-10T03:13:17,1,0,0
4709,3/10/2020 22:00,,Ukraine,2020-03-03T15:33:02,1,0,0
4710,3/10/2020 22:00,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
4711,3/10/2020 22:00,Alaska,US,2020-03-10T02:33:04,0,0,0
4712,3/10/2020 22:00,Arkansas,US,2020-03-10T02:33:04,0,0,0
4713,3/10/2020 22:00,Delaware,US,2020-03-10T02:33:04,0,0,0
4714,3/10/2020 22:00,Idaho,US,2020-03-10T02:33:04,0,0,0
4715,3/10/2020 22:00,Maine,US,2020-03-10T02:33:04,0,0,0
4716,3/10/2020 22:00,Michigan,US,2020-03-10T02:33:04,0,0,0
4717,3/10/2020 22:00,Mississippi,US,2020-03-10T02:33:04,0,0,0
4718,3/10/2020 22:00,Montana,US,2020-03-10T02:33:04,0,0,0
4719,3/10/2020 22:00,New Mexico,US,2020-03-10T02:33:04,0,0,0
4720,3/10/2020 22:00,North Dakota,US,2020-03-10T02:33:04,0,0,0
4721,3/10/2020 22:00,South Dakota,US,2020-03-10T02:33:04,0,0,0
4722,3/10/2020 22:00,West Virginia,US,2020-03-10T02:33:04,0,0,0
4723,3/10/2020 22:00,Wyoming,US,2020-03-10T02:33:04,0,0,0
4724,3/11/2020 22:00,Hubei,China,2020-03-11T10:53:02,67773,3046,49134
4725,3/11/2020 22:00,,Italy,2020-03-11T21:33:02,12462,827,1045
4726,3/11/2020 22:00,,Iran,2020-03-11T18:52:03,9000,354,2959
4727,3/11/2020 22:00,,"Korea, South",2020-03-11T21:13:18,7755,60,288
4728,3/11/2020 22:00,France,France,2020-03-11T22:53:03,2281,48,12
4729,3/11/2020 22:00,,Spain,2020-03-11T20:53:02,2277,54,183
4730,3/11/2020 22:00,,Germany,2020-03-11T19:13:17,1908,3,25
4731,3/11/2020 22:00,Guangdong,China,2020-03-11T10:13:06,1356,8,1282
4732,3/11/2020 22:00,Henan,China,2020-03-11T08:13:09,1273,22,1249
4733,3/11/2020 22:00,Zhejiang,China,2020-03-11T09:33:12,1215,1,1195
4734,3/11/2020 22:00,Hunan,China,2020-03-11T02:18:14,1018,4,995
4735,3/11/2020 22:00,Anhui,China,2020-03-11T02:18:14,990,6,984
4736,3/11/2020 22:00,Jiangxi,China,2020-03-11T02:18:14,935,1,932
4737,3/11/2020 22:00,Shandong,China,2020-03-11T11:33:07,760,6,726
4738,3/11/2020 22:00,Diamond Princess,Cruise Ship,2020-03-11T22:13:12,696,7,325
4739,3/11/2020 22:00,,Switzerland,2020-03-11T20:53:02,652,4,4
4740,3/11/2020 22:00,,Japan,2020-03-11T21:33:03,639,15,118
4741,3/11/2020 22:00,Jiangsu,China,2020-03-11T02:18:14,631,0,627
4742,3/11/2020 22:00,,Norway,2020-03-11T19:33:02,598,0,1
4743,3/11/2020 22:00,Chongqing,China,2020-03-11T23:13:05,576,6,554
4744,3/11/2020 22:00,Sichuan,China,2020-03-11T14:33:03,539,3,488
4745,3/11/2020 22:00,,Netherlands,2020-03-11T14:13:11,503,5,0
4746,3/11/2020 22:00,,Sweden,2020-03-11T19:33:02,500,1,1
4747,3/11/2020 22:00,Heilongjiang,China,2020-03-11T11:33:07,482,13,436
4748,3/11/2020 22:00,UK,United Kingdom,2020-03-11T21:33:03,456,8,18
4749,3/11/2020 22:00,Denmark,Denmark,2020-03-11T22:13:13,442,0,1
4750,3/11/2020 22:00,Beijing,China,2020-03-11T02:18:14,435,8,326
4751,3/11/2020 22:00,Washington,US,2020-03-11T22:33:03,366,29,1
4752,3/11/2020 22:00,Shanghai,China,2020-03-11T03:13:07,344,3,320
4753,3/11/2020 22:00,Hebei,China,2020-03-11T02:18:14,318,6,307
4754,3/11/2020 22:00,,Belgium,2020-03-11T18:52:03,314,3,1
4755,3/11/2020 22:00,Fujian,China,2020-03-11T02:18:14,296,1,295
4756,3/11/2020 22:00,,Qatar,2020-03-11T18:52:03,262,0,0
4757,3/11/2020 22:00,Guangxi,China,2020-03-11T11:33:07,252,2,238
4758,3/11/2020 22:00,,Austria,2020-03-11T22:33:03,246,0,4
4759,3/11/2020 22:00,Shaanxi,China,2020-03-11T09:33:12,245,1,232
4760,3/11/2020 22:00,New York,US,2020-03-11T22:53:03,220,0,0
4761,3/11/2020 22:00,,Bahrain,2020-03-11T22:33:03,195,0,35
4762,3/11/2020 22:00,,Singapore,2020-03-11T13:53:24,178,0,96
4763,3/11/2020 22:00,California,US,2020-03-11T23:53:03,177,3,2
4764,3/11/2020 22:00,Yunnan,China,2020-03-11T02:18:14,174,2,170
4765,3/11/2020 22:00,Hainan,China,2020-03-11T02:18:14,168,6,159
4766,3/11/2020 22:00,,Malaysia,2020-03-11T11:33:08,149,0,26
4767,3/11/2020 22:00,Guizhou,China,2020-03-11T02:33:03,146,2,133
4768,3/11/2020 22:00,Tianjin,China,2020-03-11T02:18:14,136,3,131
4769,3/11/2020 22:00,Shanxi,China,2020-03-11T02:18:14,133,0,131
4770,3/11/2020 22:00,Gansu,China,2020-03-11T14:33:03,127,2,88
4771,3/11/2020 22:00,Hong Kong,China,2020-03-11T18:52:03,126,3,65
4772,3/11/2020 22:00,Liaoning,China,2020-03-11T02:18:14,125,1,111
4773,3/11/2020 22:00,,Israel,2020-03-11T21:13:18,109,0,4
4774,3/11/2020 22:00,,Greece,2020-03-11T23:53:02,99,1,0
4775,3/11/2020 22:00,Massachusetts,US,2020-03-11T22:53:03,95,0,1
4776,3/11/2020 22:00,Jilin,China,2020-03-11T02:18:14,93,1,91
4777,3/11/2020 22:00,,Czechia,2020-03-11T22:13:12,91,0,0
4778,3/11/2020 22:00,,Iceland,2020-03-11T13:53:24,85,0,1
4779,3/11/2020 22:00,Xinjiang,China,2020-03-11T02:18:14,76,3,73
4780,3/11/2020 22:00,Inner Mongolia,China,2020-03-11T03:53:03,75,1,71
4781,3/11/2020 22:00,Ningxia,China,2020-03-11T09:33:12,75,0,72
4782,3/11/2020 22:00,,United Arab Emirates,2020-03-11T20:53:02,74,0,17
4783,3/11/2020 22:00,,Kuwait,2020-03-11T09:53:03,72,0,2
4784,3/11/2020 22:00,,Iraq,2020-03-11T22:13:12,71,7,15
4785,3/11/2020 22:00,New South Wales,Australia,2020-03-11T18:52:04,65,2,4
4786,3/11/2020 22:00,,India,2020-03-11T22:13:12,62,1,4
4787,3/11/2020 22:00,,San Marino,2020-03-11T20:53:02,62,2,0
4788,3/11/2020 22:00,,Lebanon,2020-03-11T11:53:03,61,3,1
4789,3/11/2020 22:00,,Egypt,2020-03-11T22:13:12,60,1,27
4790,3/11/2020 22:00,,Finland,2020-03-11T13:33:10,59,0,1
4791,3/11/2020 22:00,,Portugal,2020-03-11T13:33:11,59,0,0
4792,3/11/2020 22:00,,Thailand,2020-03-11T09:13:10,59,1,34
4793,3/11/2020 22:00,,Slovenia,2020-03-11T14:13:11,57,0,0
4794,3/11/2020 22:00,,Philippines,2020-03-11T10:53:03,49,1,2
4795,3/11/2020 22:00,,Taiwan*,2020-03-11T20:13:14,48,1,17
4796,3/11/2020 22:00,Diamond Princess,US,2020-03-10T02:33:04,46,0,0
4797,3/11/2020 22:00,,Romania,2020-03-11T21:13:18,45,0,6
4798,3/11/2020 22:00,,Ireland,2020-03-11T21:33:03,43,1,0
4799,3/11/2020 22:00,Ontario,Canada,2020-03-11T18:52:04,41,0,4
4800,3/11/2020 22:00,British Columbia,Canada,2020-03-11T02:18:28,39,1,4
4801,3/11/2020 22:00,,Brazil,2020-03-11T22:13:12,38,0,0
4802,3/11/2020 22:00,,Vietnam,2020-03-11T20:53:02,38,0,16
4803,3/11/2020 22:00,,Indonesia,2020-03-11T11:14:26,34,1,2
4804,3/11/2020 22:00,Colorado,US,2020-03-11T22:53:03,34,0,0
4805,3/11/2020 22:00,,Poland,2020-03-11T21:13:21,31,0,0
4806,3/11/2020 22:00,Florida,US,2020-03-11T03:33:05,28,2,0
4807,3/11/2020 22:00,Illinois,US,2020-03-11T22:53:03,25,0,2
4808,3/11/2020 22:00,,Georgia,2020-03-11T22:13:12,24,0,0
4809,3/11/2020 22:00,,Chile,2020-03-11T22:13:12,23,0,0
4810,3/11/2020 22:00,Georgia,US,2020-03-11T18:52:03,23,0,0
4811,3/11/2020 22:00,New Jersey,US,2020-03-11T18:52:04,23,1,0
4812,3/11/2020 22:00,Victoria,Australia,2020-03-11T18:52:04,21,0,7
4813,3/11/2020 22:00,,Saudi Arabia,2020-03-11T13:33:11,21,0,1
4814,3/11/2020 22:00,Grand Princess,US,2020-03-10T02:33:04,21,0,0
4815,3/11/2020 22:00,Texas,US,2020-03-11T22:53:03,21,0,0
4816,3/11/2020 22:00,,Algeria,2020-03-09T10:13:06,20,0,0
4817,3/11/2020 22:00,Queensland,Australia,2020-03-11T18:52:04,20,0,8
4818,3/11/2020 22:00,,Russia,2020-03-11T18:52:03,20,0,3
4819,3/11/2020 22:00,,Argentina,2020-03-11T02:18:16,19,1,0
4820,3/11/2020 22:00,Alberta,Canada,2020-03-11T23:13:07,19,0,0
4821,3/11/2020 22:00,,Croatia,2020-03-11T22:13:12,19,0,0
4822,3/11/2020 22:00,,Pakistan,2020-03-11T21:13:23,19,0,2
4823,3/11/2020 22:00,Oregon,US,2020-03-11T22:53:03,19,0,0
4824,3/11/2020 22:00,Qinghai,China,2020-03-11T02:18:14,18,0,18
4825,3/11/2020 22:00,,Oman,2020-03-10T08:33:02,18,0,9
4826,3/11/2020 22:00,,Ecuador,2020-03-11T09:33:12,17,0,0
4827,3/11/2020 22:00,,Estonia,2020-03-11T22:13:12,16,0,0
4828,3/11/2020 22:00,Pennsylvania,US,2020-03-11T22:53:03,16,0,0
4829,3/11/2020 22:00,,Costa Rica,2020-03-11T09:33:12,13,0,0
4830,3/11/2020 22:00,,Hungary,2020-03-11T22:13:12,13,0,0
4831,3/11/2020 22:00,,South Africa,2020-03-11T10:33:03,13,0,0
4832,3/11/2020 22:00,Iowa,US,2020-03-11T02:53:03,13,0,0
4833,3/11/2020 22:00,,Albania,2020-03-11T13:33:11,12,1,0
4834,3/11/2020 22:00,,Serbia,2020-03-11T09:53:03,12,0,0
4835,3/11/2020 22:00,,Azerbaijan,2020-03-11T08:13:09,11,0,3
4836,3/11/2020 22:00,,Brunei,2020-03-11T22:13:12,11,0,0
4837,3/11/2020 22:00,,Peru,2020-03-10T16:33:13,11,0,0
4838,3/11/2020 22:00,Indiana,US,2020-03-11T22:53:03,11,0,0
4839,3/11/2020 22:00,Macau,China,2020-03-11T18:52:03,10,0,10
4840,3/11/2020 22:00,,Latvia,2020-03-11T13:53:24,10,0,1
4841,3/11/2020 22:00,,Slovakia,2020-03-11T13:33:11,10,0,0
4842,3/11/2020 22:00,District of Columbia,US,2020-03-11T22:53:03,10,0,0
4843,3/11/2020 22:00,South Carolina,US,2020-03-11T22:53:03,10,0,0
4844,3/11/2020 22:00,South Australia,Australia,2020-03-11T18:52:04,9,0,2
4845,3/11/2020 22:00,Western Australia,Australia,2020-03-11T18:52:04,9,1,0
4846,3/11/2020 22:00,,Belarus,2020-03-10T16:13:27,9,0,3
4847,3/11/2020 22:00,,Colombia,2020-03-11T14:33:04,9,0,0
4848,3/11/2020 22:00,Arizona,US,2020-03-11T18:52:04,9,0,1
4849,3/11/2020 22:00,Maryland,US,2020-03-11T03:33:05,9,0,0
4850,3/11/2020 22:00,Tennessee,US,2020-03-11T22:53:03,9,0,0
4851,3/11/2020 22:00,Virginia,US,2020-03-11T03:33:05,9,0,0
4852,3/11/2020 22:00,Quebec,Canada,2020-03-11T23:13:06,8,0,0
4853,3/11/2020 22:00,,Maldives,2020-03-11T09:33:12,8,0,0
4854,3/11/2020 22:00,,Mexico,2020-03-11T21:13:24,8,0,4
4855,3/11/2020 22:00,,Panama,2020-03-11T09:33:12,8,1,0
4856,3/11/2020 22:00,Kentucky,US,2020-03-11T03:13:08,8,0,0
4857,3/11/2020 22:00,South Dakota,US,2020-03-11T22:53:03,8,1,0
4858,3/11/2020 22:00,,Afghanistan,2020-03-11T10:13:12,7,0,0
4859,3/11/2020 22:00,,Bosnia and Herzegovina,2020-03-11T22:13:12,7,0,0
4860,3/11/2020 22:00,,Bulgaria,2020-03-11T22:13:12,7,1,0
4861,3/11/2020 22:00,,Luxembourg,2020-03-11T09:33:12,7,0,0
4862,3/11/2020 22:00,,North Macedonia,2020-03-10T10:53:03,7,0,0
4863,3/11/2020 22:00,,Tunisia,2020-03-11T18:52:03,7,0,0
4864,3/11/2020 22:00,Nevada,US,2020-03-11T22:53:03,7,0,0
4865,3/11/2020 22:00,North Carolina,US,2020-03-10T02:33:04,7,0,0
4866,3/11/2020 22:00,,Cyprus,2020-03-11T18:52:03,6,0,0
4867,3/11/2020 22:00,,Malta,2020-03-11T11:33:08,6,0,0
4868,3/11/2020 22:00,Louisiana,US,2020-03-11T10:13:20,6,0,0
4869,3/11/2020 22:00,Wisconsin,US,2020-03-11T22:53:03,6,0,1
4870,3/11/2020 22:00,,Dominican Republic,2020-03-08T17:23:08,5,0,0
4871,3/11/2020 22:00,,French Guiana,2020-03-07T03:23:05,5,0,0
4872,3/11/2020 22:00,,Morocco,2020-03-11T11:53:03,5,1,0
4873,3/11/2020 22:00,,New Zealand,2020-03-07T02:03:29,5,0,0
4874,3/11/2020 22:00,,Paraguay,2020-03-11T04:33:03,5,0,0
4875,3/11/2020 22:00,Minnesota,US,2020-03-11T19:13:18,5,0,0
4876,3/11/2020 22:00,Nebraska,US,2020-03-11T23:13:07,5,0,0
4877,3/11/2020 22:00,New Hampshire,US,2020-03-11T10:13:20,5,0,0
